,question_id,exam_id,content,tip_enabled,points
0,937,47,"<p>Nora und ihre Schwester Mia sammeln Gummibärchen. Nora erhält dabei 5-mal so viele Gummibärchen wie Mia. Würde Nora 30 Gummibärchen essen und 7 ihrer Schwester schenken, so hatte Nora 3-mal so viele Gummibärchen wie Mia. Berechne, wie viele Gummibärchen jedes der beiden Mädchen gesammelt hat. (Mia isst keine Gummibärchen und verschenkt auch keine). Die volle Punktzahl kannst du nur erzielen, wenn deine Lösung auf einer Gleichung beruht.</p>",1,1
1,938,0,,0,0
2,939,47,"<p>Im Theater am Bach kostet ein Ticket für Erwachsene CHF 28 und ein Ticket für Jugendliche kostet CHF 15. Letzten Samstag wurden 252 Tickets verkauft und CHF 5236 eingenommen. Berechne mit Hilfe einer Gleichung, wie viele Jugendliche und wie viele Erwachsene die Vorstellung besucht haben. Die volle Punktzahl kannst du nur erreichen, wenn deine Lösung auf einer Gleichung beruht.</p>",1,1
3,940,47,"<p>Im Folgenden werden drei verschiedene Situationen beschrieben. Stelle jeweils eine Gleichung mit der Unbekannten x auf, welche die Situation des Textes beschreibt. Ausser x darf keine weitere Unbekannte in der Gleichung vorkommen. Die Gleichungen sollen nicht gelöst und auch nicht vereinfacht werden!</p>
<p>Anna, Beat und Carla haben zusammen 99 Baumnüsse gesammelt. Anna hat 16 Baumnüsse mehr gesammelt als Beat, und Carla hat halb so viele Baumnüsse gesammelt wie die anderen beiden zusammen. Gesucht ist die Anzahl x der Baumnüsse, die Beat gesammelt hat. X: Anzahl der Baumnüsse, die Beat gesammelt hat. Wie lautet die Gleichung?</p>",1,1
4,941,47,"<p>Im Folgenden werden drei verschiedene Situationen beschrieben. Stelle jeweils eine Gleichung mit der Unbekannten x auf, welche die Situation des Textes beschreibt. Ausser x darf keine weitere Unbekannte in der Gleichung vorkommen. Die Gleichungen sollen nicht gelöst und auch nicht vereinfacht werden!</p>
<p>Eine Seilbahn bietet Tickets für die Bergfahrt und Tickets für die Talfahrt an. Ein Ticket für die Bergfahrt kostet CHF 18, ein Ticket für die Talfahrt CHF 13. An einem schönen Sommertag werden insgesamt 1680 Tickets für CHF 25""440 verkauft. Gesucht ist die Anzahl x der verkauften Bergfahrt-Tickets. X: Anzahl der verkauften Bergfahrt-Tickets. Wie lautet die Gleichung?</p>",1,1
5,942,47,"<p>Im Folgenden werden drei verschiedene Situationen beschrieben. Stelle jeweils eine Gleichung mit der Unbekannten x auf, welche die Situation des Textes beschreibt. Ausser x darf keine weitere Unbekannte in der Gleichung vorkommen. Die Gleichungen sollen nicht gelöst und auch nicht vereinfacht werden!</p>
<p>Robin besitzt 140 Rollen Toilettenpapier mehr als Evan. Evan kauft Robin 50 Rollen ab. Nun hat Evan 2/3 so viele Rollen Toilettenpapier wie Robin. Gesucht ist die Anzahl x der Rollen Toilettenpapier, die Evan zu Beginn besessen hat. X: Anzahl Rollen Toilettenpapier von Evan zu Beginn. Wie lautet die Gleichung?</p>",1,1
6,943,47,"<p>Im Folgenden werden drei verschiedene Situationen beschrieben. Stelle jeweils eine Gleichung mit der Unbekannten x auf, welche die Situation des Textes beschreibt. Ausser x darf keine weitere Unbekannte in der Gleichung vorkommen. Die Gleichungen sollen nicht gelöst und auch nicht vereinfacht werden!</p>
<p>In einem Restaurant stehen Tische für zwei Personen und Tische für vier Per-sonen. Die insgesamt 25 Tische bieten Platz für 68 Gäste. Gesucht ist die Anzahl x der Tische für zwei Personen. X: Anzahl Tische für zwei Personen. Wie lautet die Gleichung?</p>",1,1
7,944,47,"<p>Im Folgenden werden drei verschiedene Situationen beschrieben. Stelle jeweils eine Gleichung mit der Unbekannten x auf, welche die Situation des Textes beschreibt. Ausser x darf keine weitere Unbekannte in der Gleichung vorkommen. Die Gleichungen sollen nicht gelöst und auch nicht vereinfacht werden!</p>
<p>Kishana und Simon sammeln Punkte bei ihren Einkäufen in einem Supermarkt. Zu Beginn beträgt Kishanas Anzahl gesammelter Punkte 2/3 von Simons Anzahl. Simon gibt Kishana 8000 seiner Punkte. Kishana hat nun doppelt so viele Punkte wie Simon. Gesucht ist die Anzahl Punkte x, die Simon zu Beginn hatte. X: Simons Anzahl Punkte zu Beginn. Wie lautet die Gleichung?</p>",1,1
8,945,47,"<p>Im Folgenden werden drei verschiedene Situationen beschrieben. Stelle jeweils eine Gleichung mit der Unbekannten x auf, welche die Situation des Textes beschreibt. Ausser x darf keine weitere Unbekannte in der Gleichung vorkommen. Die Gleichungen sollen nicht gelöst und auch nicht vereinfacht werden!</p>
<p>Ada ist heute fünfmal so alt wie Elia. In vier Jahren wird Ada achtmal so alt sein, wie Elia vor vier Jahren (in Bezug auf heute) gewesen ist. Gesucht ist Elias heutiges Alter x. X: heutiges Alter von Elia. Wie lautet die Gleichung?</p>",1,1
9,946,48,"<p>Peter hat sein Velo mit einem üblichen Zahlenschloss gesichert, bei welchem er auf drei drehbaren Ringen je eine gewisse Ziffer von 0 bis 9 einstellen muss, damit sich das Schloss öffnet. Leider hat er die drei richtigen Ziffern vergessen!</p>
<p>Um die richtige Einstellung zu finden, will Peter nun alle Möglichkeiten ausprobieren. Für das Überprüfen einer Einstellung braucht er 10 Sekunden. Wie viele Stunden, Minuten und Sekunden würde es dauern, bis Peter alle Möglichkeiten eingestellt hätte?</p>
<p>Bitte Antwort in folgendem Format angeben, Beispiel: 3 Stunden 30 Minuten und 30 Sekunden</p>",1,1
10,947,48,"<p>Peter hat sein Velo mit einem üblichen Zahlenschloss gesichert, bei welchem er auf drei drehbaren Ringen je eine gewisse Ziffer von 0 bis 9 einstellen muss, damit sich das Schloss öffnet. Leider hat er die drei richtigen Ziffern vergessen!</p>
<p>Wie viele Einstellungen gibt es insgesamt, in denen nur ungerade Ziffern vorkommen?</p>
<p>Nur Zahl angeben.</p>",1,1
11,948,0,,0,0
0,949,48,"<p>Peter hat sein Velo mit einem üblichen Zahlenschloss gesichert, bei welchem er auf drei drehbaren Ringen je eine gewisse Ziffer von 0 bis 9 einstellen muss, damit sich das Schloss öffnet. Leider hat er die drei richtigen Ziffern vergessen!</p>
<p>Peters Freund Paul ist sicher, dass die erste Ziffer eine 5, die zweite grösser als die erste und die dritte grösser als die zweite war. Gerade Ziffern kann Paul allerdings nicht ausschliessen. Schreibe alle so noch möglichen Einstellungen auf.</p>
<p>Bitte in folgendem Format eintragen, Beispiel: 1, 2, 3, 4</p>",1,1
1,950,48,"<p>Auf einer Karte im Massstab 1 : 25000 misst der Simplontunnel 79.2 cm. Berechne, wie viel auf dieser Karte der Furkatunnel misst, der 3.6 km kürzer ist als der Simplontunnel.</p>
<p>Gib das Ergebnis in folgendem Format an: 79.2 cm</p>",1,1
2,951,0,,0,0
3,952,48,"<p>Unter einen tropfenden Wasserhahn wird ein quaderförmiges Gefäss mit einer Grundfläche von 18 cm x 32 cm gestellt. Pro Minute fallen 90 Wassertropfen in das Gefäss. Ein Wassertropfen hat durchschnittlich ein Volumen von 0.05 ml. Berechne, wie hoch das Wasser im Gefäss nach 5 1/3 Stunden steht.</p>",1,1
4,953,48,"<p>In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.</p>
<p>3, 10, 17, 24, 31, …</p>
<p>Gib die erste Zahl dieser Zahlenfolge an, die über 100 ist.</p>
<p>Nur die Zahl angeben</p>",1,1
5,954,0,,0,0
6,955,48,"<p>In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.</p>
<p>3, 10, 17, 24, 31, …</p>
<p>Entscheide durch eine Rechnung, ob 570 zu dieser Zahlenfolge gehört oder nicht</p>",1,1
7,956,48,"<p>In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.</p>
<p>3, 10, 17, 24, 31, …</p>
<p>Die 1000. Zahl dieser Zahlenfolge ist? Nur die Zahl angeben</p>",1,1
8,957,49,"<p>In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.</p>
<p>64, 81, 100, 121, 144, ...</p>
<p>Die 10. Zahl dieser Zahlenfolge ist? Nur die Zahl angeben</p>",1,1
9,958,49,"<p>In den folgenden Teilaufgaben geht es um Zahlenfolgen. Überlege dir jeweils, wie die nächsten Zahlen lauten, versuche eine Gesetzmässigkeit zu erkennen, und löse die gestellten Aufgaben.</p>
<p>64, 81, 100, 121, 144, ...</p>
<p>Die 100. Zahl dieser Zahlenfolge ist? Nur die Zahl angeben</p>",1,1
10,959,49,"<p>Werden in einem Dreieck von zwei Eckpunkten aus je zwei Linien zu den gegenüberliegenden Seiten gezogen, so zerlegen diese das Dreieck in 9 Teilflächen (vgl. Abbildung).</p>
<p><img class=""alignnone size-medium wp-image-16134"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2016_12-300x239.png"" alt="""" width=""300"" height=""239"" /></p>
<p> </p>
<p>Wie viele Teilflächen würden entstehen, wenn man von den beiden Ecken aus je vier Linien zu den gegenüberliegenden Seiten ziehen würde? Nur die Zahl angeben.</p>",1,1
11,960,49,"<p>Werden in einem Dreieck von zwei Eckpunkten aus je zwei Linien zu den gegenüberliegenden Seiten gezogen, so zerlegen diese das Dreieck in 9 Teilflächen (vgl. Abbildung).</p>
<p><img class=""alignnone size-medium wp-image-16134"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2016_12-300x239.png"" alt="""" width=""300"" height=""239"" /></p>
<p>Wie viele Teilflächen würden entstehen, wenn man von den beiden Ecken aus je n Linien zu den gegenüberliegenden Seiten ziehen würde?</p>",1,1
12,961,49,"<p>Für die nachfolgenden Zahlenfolgen gilt die folgende Regel: Die erste und die zweite Zahl werden beliebig gewählt. Jede weitere Zahl ist die Summe der beiden vorangehenden Zahlen. <br />Beispiel: 2,5,7,12,19</p>
<div>
<p>Bestimme die fehlenden Zahlen:</p>
<p>?, ?, 17, ?, -78</p>
<p>Bitte komplette Zahlenfolge angeben wie im Beispiel.</p>
</div>",1,1
13,962,49,"<p>Für die nachfolgenden Zahlenfolgen gilt die folgende Regel: Die erste und die zweite Zahl werden beliebig gewählt. Jede weitere Zahl ist die Summe der beiden vorangehenden Zahlen.<br />Beispiel: 2,5,7,12,19</p>
<p>Bestimme die fehlenden Terme. ?, -7a+3b, 5a- 2b, ?, ?</p>
<p>Bitte komplette Zahlenfolge angeben wie im Beispiel.</p>",1,1
0,963,49,"<p>Für die nachfolgenden Zahlenfolgen gilt die folgende Regel: Die erste und die zweite Zahl werden beliebig gewählt. Jede weitere Zahl ist die Summe der beiden vorangehenden Zahlen.<br />Beispiel: 2,5,7,12,19</p>
<p>Es gilt weiterhin die vorherige Konstruktionsregel (also die vom Beispiel). Die vierte Zahl soll 9 sein. Wie können dann die ersten drei Kästchen gefüllt werden, wenn für jedes Kästchen nur die Zahlen 0, 1, 2, 3, 4, ... zur Verfügung stehen? Gib alle Möglichkeiten an.</p>",1,1
1,964,49,"<p>Eine Schule plant einen Spielnachmittag. Dafür sollen Gruppen mit jeweils gleich vielen Schülern gebildet werden. Mit 4 Schülern pro Gruppe würde es aufgehen. Ebenso würde es mit 9 Schülern pro Gruppe aufgehen oder mit 14 Schülern pro Gruppe. Wie viele Schüler kann die Schule haben, wenn man weiss, dass es weniger als 1100 sind?</p>
<p>Gib alle Möglichkeiten <strong>kommagetrennt</strong> an.</p>",1,1
2,965,49,"<p>Das kleinste gemeinsame Vielfache (kgV) von 90 und x beträgt 270. Bestimme alle Zahlen, die für x infrage kommen.</p>
<p>Gib alle Möglichkeiten <strong>kommagetrennt</strong> an.</p>",1,1
3,966,50,"<p>Bei der folgenden Figurenreihe wird jeweils bei der nächsten Figur jede Strecke durch einen «Winkel» aus zwei neuen Strecken ersetzt. Nach mehrfacher Wiederholung entsteht eine Figur, wie du sie ganz unten siehst. Man nennt sie «Goldener Drache». Berechne die Anzahl Strecken der 12. Figur. Gib nur die Zahl an.</p>
<p><img class=""alignnone size-medium wp-image-16160"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2018_11a1-148x300.png"" alt="""" width=""148"" height=""300"" /><img class=""alignnone size-medium wp-image-16161"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2018_11a2-120x300.png"" alt="""" width=""120"" height=""300"" /></p>",1,1
4,967,50,"<p>Bei der folgenden Figurenreihe wird jeweils bei der nächsten Figur jede Strecke durch einen «Winkel» aus zwei neuen Strecken ersetzt. Nach mehrfacher Wiederholung entsteht eine Figur, wie du sie ganz unten siehst. Man nennt sie «Goldener Drache». Gib einen Term für die Anzahl Strecken der n. Figur an.</p>
<p><img class=""alignnone size-medium wp-image-16160"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2018_11a1-148x300.png"" alt="""" width=""148"" height=""300"" /><img class=""alignnone size-medium wp-image-16161"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2018_11a2-120x300.png"" alt="""" width=""120"" height=""300"" /></p>",1,1
5,968,50,"<p>Bei der folgenden Figurenreihe wird jeweils bei der nächsten Figur jede Strecke durch einen «Winkel» aus zwei neuen Strecken ersetzt. Nach mehrfacher Wiederholung entsteht eine Figur, wie du sie ganz unten siehst. Man nennt sie «Goldener Drache». Welche Figur hat als erste mehr als 250 Milliarden Strecken? Nur die Zahl angeben.</p>
<p><img class=""alignnone size-medium wp-image-16160"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2018_11a1-148x300.png"" alt="""" width=""148"" height=""300"" /> <img class=""alignnone size-medium wp-image-16161"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2018_11a2-120x300.png"" alt="""" width=""120"" height=""300"" /></p>",1,1
6,969,50,"<p>In einem quadratischen Feld mit fortlaufend nummerierten Kacheln werden jeweils die Zahlen aller grau markierten Eckkacheln addiert. Beispiel (siehe Abbildung unten links): 1 + 4 + 13 + 16 = 34</p>
<p>Berechne die Summe der Eckkacheln eines Feldes mit 100 Kacheln in der Länge und 100 Kacheln in der Breite. Gib nur die Zahl an.</p>
<p><img class=""alignnone  wp-image-16171"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2019_11b-300x130.png"" alt="""" width=""471"" height=""204"" /></p>",1,1
7,970,50,"<p>In einem quadratischen Feld mit fortlaufend nummerierten Kacheln werden jeweils die Zahlen aller grau markierten Eckkacheln addiert. Beispiel (siehe Abbildung unten links): 1 + 4 + 13 + 16 = 34</p>
<p>Bilde einen Term für die Summe der Eckkacheln eines Feldes mit n Kacheln in der Länge und n Kacheln in der Breite. Du musst den Term nicht vereinfachen.</p>
<p><img class=""alignnone  wp-image-16171"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2019_11b-300x130.png"" alt="""" width=""378"" height=""164"" /></p>",0,1
8,971,50,"<p>Aus kleinen Quadrätchen werden wie unten abgebildet Rechtecke gebildet.</p>
<p>Berechne, wie viele graue Quadrätchen die Figur für a = 20 hat. Nur die Zahl angeben.</p>
<p><img class=""alignnone  wp-image-16178"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2020_11a-300x153.png"" alt="""" width=""329"" height=""168"" /></p>",1,1
9,972,50,"<p>Aus kleinen Quadrätchen werden wie unten abgebildet Rechtecke gebildet.</p>
<p>Gib eine Formel an, mit welcher sich die Anzahl grauer Quadrätchen für ein beliebiges a berechnen lässt. Der Term muss nicht vereinfacht werden.</p>
<p><img class=""alignnone  wp-image-16178"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2020_11a-300x153.png"" alt="""" width=""333"" height=""170"" /></p>",1,1
10,973,50,"<p>Jeweils zwei der folgenden Grössen sind gleich gross und bilden ein Paar. Eine Grösse bleibt übrig. Bilde die drei Paare für 0.05 m<sup>3</sup>, 0.005 l, 50 l, 5 dm<sup>3</sup>, 500 mm<sup>3</sup>, 5 cm<sup>3</sup>, 0.5 ml</p>
<p>Alle richtigen Paare ankreuzen.</p>",1,1
11,974,50,"<p>Ein Auto fährt von A über B nach C. Der durchschnittliche Benzinverbrauch auf der Fahrt von A nach C beträgt 6 Liter pro 100 km. Auf den 40 km von A nach B verbraucht das Auto 2 Liter Benzin. Berechne, wie viel Benzin das Auto auf den 80 km von B nach C verbraucht.</p>
<p><img class=""alignnone  wp-image-16188"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2021_7-300x55.png"" alt="""" width=""371"" height=""68"" /></p>",1,1
12,975,50,"<p>Entlang eines langen, geraden Veloweges stehen auf der einen Seite Bäume und auf der anderen Seite ein Holzzaun. Der Abstand zwischen je zwei Bäumen misst 42 m, der Abstand zwischen je zwei Zaunpfosten misst 15 m. Der Start ist an einer Stelle, an der ein Baum und ein Zaunpfosten auf derselben Höhe sind.</p>
<p>Lili fährt mit dem Velo vom Start aus etwas mehr als einen Kilometer, bis sie auf eine Stelle trifft, an der ein Baum und ein Zaunpfosten auf gleicher Höhe stehen. Berechne, wie viele Meter sie vom Start aus mit dem Velo gefahren ist.</p>
<p>Die Zahl in folgendem Format angeben, Beispiel: 1 Meter</p>
<p><img class=""alignnone  wp-image-16192"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2022_11-300x110.png"" alt="""" width=""463"" height=""170"" /></p>",1,1
13,976,50,"<p>Entlang eines langen, geraden Veloweges stehen auf der einen Seite Bäume und auf der anderen Seite ein Holzzaun. Der Abstand zwischen je zwei Bäumen misst 42 m, der Abstand zwischen je zwei Zaunpfosten misst 15 m. Der Start ist an einer Stelle, an der ein Baum und ein Zaunpfosten auf derselben Höhe sind.</p>
<p><img class=""alignnone  wp-image-16192"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2022_11-300x110.png"" alt="""" width=""379"" height=""139"" /></p>
<p>Tim zeichnet beim Start mit Kreide einen grauen Punkt auf den Veloweg. Er geht nun entlang des Weges und zeichnet jeweils in gleichen Abständen von x Metern einen grauen Punkt auf den Veloweg. Nach 630 m macht er zum ersten Mal einen grauen Punkt, auf dessen Höhe sich ebenfalls ein Baum und ein Zaunpfosten befinden. Berechne den kürzest möglichen Abstand x. Die Zahl in folgendem Format angeben, Beispiel: 1 Meter</p>
<p><img class=""alignnone wp-image-16196"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2022_11b-300x113.png"" alt="""" width=""451"" height=""170"" /></p>",1,1
0,977,42,"<p>Liv bildet einen Bruch wie folgt: sie wählt zufällig eine der Zahlen 4, 5, 6 oder 7 für den Zähler und Zufällig eine der Zahlen 6, 7, 8 für den Nenner des Bruchs.</p>
<p>Wie gross ist die Wahrscheinlichkeit, dass Liv einen Bruch erhält, den sie kürzen kann?</p>
<p> </p>",1,1
1,978,42,"Bei einem Brettspiel gewinnt man, wenn man seine Spielfigur genau auf das Feld «Ziel» befördert. Gewürfelt wird bei jedem Spielzug mit zwei Würfeln gleichzeitig. Die Spielfigur wird jeweils um die Summe der beiden gewürfelten Zahlen Richtung Ziel bewegt. (Es werden gewöhnliche Würfel mit den Zahlen 1 bis 6 verwendet.)

a) Maras Spielfigur steht auf dem Feld mit dem Stern. Mara ist an der Reihe mit Würfeln. Berechne die Wahrscheinlichkeit, dass sie in einem Spielzug gewinnt.

<img class=""alignnone wp-image-16205"" src=""https://gogymi.ch/wp-content/uploads/2023/07/KG_Mathepruefung_2015_6a-300x67.png"" alt="""" width=""376"" height=""84"" />",1,1
2,979,42,"<p>Bei einem Brettspiel gewinnt man, wenn man seine Spielfigur genau auf das Feld «Ziel» befördert. Gewürfelt wird bei jedem Spielzug mit zwei Würfeln gleichzeitig. Die Spielfigur wird jeweils um die Summe der beiden gewürfelten Zahlen Richtung Ziel bewegt. (Es werden gewöhnliche Würfel mit den Zahlen 1 bis 6 verwendet.) <br data-rich-text-line-break=""true"" /><img class=""wp-image-4640"" src=""https://gogymi.ch/wp-content/uploads/2023/06/Bildschirmfoto-2023-06-13-um-16.05.56.png"" alt="""" /></p>
<p>b) Leo hat ausgerechnet, dass er mit der Wahrscheinlichkeit von 1/9 im nächsten Spielzug gewinnt. Wie viele Felder ist Leo vom Ziel entfernt? Markiere alle möglichen Lösungen.</p>
<p><img class=""alignnone  wp-image-16205"" src=""https://gogymi.ch/wp-content/uploads/2023/07/KG_Mathepruefung_2015_6a-300x67.png"" alt="""" width=""407"" height=""91"" /></p>",1,1
3,980,42,"In einer Klasse A mögen drei von fünf Schülerinnen das Fach Mathematik. In der Parallelklasse B sind es zwei von drei Schülerinnen. Aus jeder Klasse wird per Zufall je eine Schülerin für eine Partnerarbeit in Mathematik ausgewählt.

Berechne die Wahrscheinlichkeit, dass beide das Fach Mathematik mögen.",1,1
4,981,0,,0,0
5,982,42,"In einer Klasse A mögen drei von fünf Schülerinnen das Fach Mathematik. In der Parallelklasse B sind es zwei von drei Schülerinnen. Aus jeder Klasse wird per Zufall je eine Schülerin für eine Partnerarbeit in Mathematik ausgewählt.

Berechne die Wahrscheinlichkeit, dass genau eine von beiden das Fach Mathematik mag.",1,1
6,983,42,"<p>In einer Klasse A mögen drei von fünf Schülerinnen das Fach Mathematik. In der Parallelklasse B sind es zwei von drei Schülerinnen. Aus jeder Klasse wird per Zufall je eine Schülerin für eine Partnerarbeit in Mathematik ausgewählt.</p>
<p>In der Klasse A wechseln zwei Schülerinnen ihre Meinung und mögen Mathematik wegen einer schlechten Prüfung kurzfristig nicht mehr. Nun mag nur noch die Hälfte der Schülerinnen Mathematik. Berechne die Anzahl Schülerinnen in der Klasse A.</p>",1,1
7,984,0,,0,0
8,985,42,"In einer Urne liegen 1 grüne, 2 weisse und 3 rote Kugeln. Du ziehst mit verbundenen Augen eine Kugel und legst sie wieder in die Urne zurück. Dann ziehst du nochmals eine Kugel. Berechne die Wahrscheinlichkeit, dass eine Kugel rot und die andere weiss ist.",1,1
9,986,42,"<p>In einer Urne liegen 1 grüne, 2 weisse und 3 rote Kugeln. Das Ziehen der zwei Kugeln wurde mehrfach wiederholt. Dabei wurden 493- mal zwei rote Kugeln gezogen. Vier Leute geben eine Schätzung ab, wie oft die Ziehung durchgeführt worden ist. Die Vorschläge sind: 500-mal, 1000-mal, 2000-mal und 2500-mal. Welches ist die beste Schätzung? Begründe deine Antwort mit einer Rechnung.</p>",1,1
10,987,54,"<p>An einem Messestand kann man ein Geschenk gewinnen. Dazu müssen die beiden unten abgebildeten Glücksräder gedreht werden. Wenn die Pfeile bei beiden Rädern auf das weisse Feld mit dem Paket zeigen, so gewinnt man und erhält das Geschenk.</p>
<p><img class=""alignnone  wp-image-16230"" src=""https://gogymi.ch/wp-content/uploads/2023/08/KG_Mathepruefung_2020_6a-300x168.png"" alt="""" width=""370"" height=""207"" /></p>
<p>Berechne die Wahrscheinlichkeit, ein Geschenk zu erhalten.</p>",1,1
11,988,0,,0,0
12,989,40,"<p>Autovermieter Baas verlangt eine Grundtaxe von a Franken. Die ersten b gefahrenen Kilometer sind in dieser Taxe inbegriffen. Jede weitere gefahrene Kilometer kostet c Franken. Im unten abgebildeten Diagramm sind die Kosten in Abhängigkeit der gefahrenen Strecke dargestellt.</p>
<p>a) bestimme anhand des Diagramms die Werte für a, b und c.</p>
<p>b) Autovermieter Idua verlangt eine Grundtaxe von 60 Franken. In dieser Taxe sind keine gefahrenen Kilometer inbegriffen. Jeder gefahrene Kilometer kostet 50 Rappen. Stelle die Kosten in Abhängigkeit der gefahrenen Strecke im Diagramm dar.</p>
<p>c) Frau Spar möchte möglichst wenig für ihr Mietauto bezahlen. In welchen Fällen sollte sie dann das Auto bei Baas statt Idua mieten?</p>
<p><img class=""alignnone wp-image-17633 size-large"" src=""https://gogymi.ch/wp-content/uploads/2023/07/autovermieter_upscaled-1024x631.jpg"" alt="""" width=""640"" height=""394"" /></p>",0,1
0,990,40,"<p><img class=""alignnone wp-image-17630 size-large"" src=""https://gogymi.ch/wp-content/uploads/2023/07/Brunnen_upscaled-1024x734.jpg"" alt="""" width=""640"" height=""459"" /></p>
<p>Wähle den korrekten Graphen für die folgende Situation: </p>
<p>Der leere Brunnen wird während 20 Minuten mit Zufluss 1 gefüllt. Dann wird dieser geschlossen und sofort der Abfluss geöffnet. </p>",0,1
1,991,40,"<p class=""p1"">Der leere Brunnen wird zuerst während 30 Minuten nur mit Zulauf 2 gefüllt. Anschliessend wird er während weiteren 30 Minuten mit beiden Zuläufen gleichzeitig gefüllt. Zusätzlich zu den beiden Zuläufen wird schliesslich noch der Abfluss geöffnet (d. h. alle Leitungen sind jetzt offen), und zwar so lange, bis der Brunnen leer ist. Welcher Graph visualisiert diesen Verlauf?</p>
<p><img class=""alignnone size-large wp-image-17630"" src=""https://gogymi.ch/wp-content/uploads/2023/07/Brunnen_upscaled-1024x734.jpg"" alt="""" width=""640"" height=""459"" /></p>",0,1
2,992,40,"<p><img class=""alignnone wp-image-17635 size-large"" src=""https://gogymi.ch/wp-content/uploads/2023/07/bar_upscaled-1024x641.jpg"" alt="""" width=""640"" height=""401"" /></p>
<p><img class=""alignnone wp-image-17636 size-full"" src=""https://gogymi.ch/wp-content/uploads/2023/07/fuellmengen.png"" alt="""" width=""3212"" height=""905"" /></p>",0,1
3,993,40,"<p class=""p1""> </p>
<p><img class=""alignnone size-large wp-image-17638"" src=""https://gogymi.ch/wp-content/uploads/2023/07/Benzin_upscaled-1024x663.jpg"" alt="""" width=""640"" height=""414"" /></p>",0,1
4,994,44,<p>In einem Dorf benutzen 60% der Erwachsenen Facebook. Von den Jugendlichen sind 65% der Knaben dabei; das sind 195 Knaben. Es wohnen 30 Mädchen mehr als Knaben im Dorf. 420 Erwachsene benutzen Facebook nicht. Wie viele Jugendliche leben im Dorf? Nur die Zahl angeben.</p>,1,1
5,995,44,"<p>In einem Dorf benutzen 60% der Erwachsenen Facebook. Von den Jugendlichen sind 65% der Knaben dabei; das sind 195 Knaben. Es wohnen 30 Mädchen mehr als Knaben im Dorf. 420 Erwachsene benutzen Facebook nicht.</p>
<p>Wie viele Prozente der Bevölkerung im Dorf sind Erwachsene?</p>
<p>Die Antwort auf eine Kommastelle genau angeben. Zum Beispiel: 50,5%</p>",1,1
6,996,44,"<p>Die Ladung eines mit Kies gefüllten Transportwagens der SBB wird auf drei drei Lastwagen umgeladen. Der erste Lastwagen übernimmt [latex]\frac{3}{10}[/latex] der Ladung, der zweite [latex]\frac{2}{7}[/latex] der Ladung und der dritte mit 5.8 Tonnen Kies den Rest der Ladung. Wie viele Tonnen Kies wurden insgesamt umgeladen?</p>
<p>Nur die Zahl angeben.</p>",1,1
7,997,44,"<p>Die 24 Schülerinnen und Schüler einer Klasse werden über die Zeit befragt, die sie täglich im Internet verbringen. Die Ergebnisse sind im abgebildeten Diagramm dargestellt.</p>
<p> </p>
<p><img class=""alignnone size-full wp-image-17862"" src=""https://gogymi.ch/wp-content/uploads/2023/07/ZAP2014_A9.png"" alt="""" width=""874"" height=""502"" /></p>
<div class=""wpProQuiz_question_text"">
<p>Berechne in Prozent den Anteil der Klasse, der mehr als 40 Minuten pro Tag im Internet verbringt.</p>
</div>",1,1
